#Gene	 Score
CPQ	 0
CPPED1	 0
CPNE4	 0
CPNE3	 0
CPN1	 0
CPLX3	 0
CPEB2	 0
CPE	 0
CPB2	 0
CPB1	 0
CPA3	 0
CPA2	 0
CP	 0
COX18	 0
CORO2B	 0
CORO2A	 0
CORO1B	 0
CORO1A	 0
COPS7A	 0
COPS6	 0
COPS2	 0
COPE	 0
COPB1	 0
COMP	 0
COLGALT2	 0
COLGALT1	 0
COLEC12	 0
COL9A3	 0
COL9A2	 0
COL8A2	 0
COL28A1	 0
COL25A1	 0
COL19A1	 0
COL15A1	 0
COL13A1	 0
COL10A1	 0
COG8	 0
COG4	 0
COBLL1	 0
COASY	 0
CNTROB	 0
CNTFR	 0
CNR2	 0
CNR1	 0
CNP	 0
CNOT6L	 0
CNOT10	 0
CNOT1	 0
CNNM4	 0
CNNM3	 0
CNNM2	 0
CNNM1	 0
CNN2	 0
CNKSR2	 0
CNKSR1	 0
CNGA4	 0
CNGA2	 0
CNGA1	 0
CNDP2	 0
CNDP1	 0
CMTM5	 0
CMPK2	 0
CMIP	 0
CMAS	 0
CLYBL	 0
CLVS1	 0
CLUL1	 0
CLTC	 0
CLRN2	 0
CLPX	 0
CLPTM1L	 0
CLPTM1	 0
CLPB	 0
CLP1	 0
CLOCK	 0
CLNK	 0
CLN3	 0
CLMN	 0
CLK4	 0
CLK3	 0
CLINT1	 0
CLIC6	 0
CLGN	 0
CLEC4F	 0
CLEC4A	 0
CLDN14	 0
CLDN11	 0
CLCN7	 0
CLCN2	 0
CLCN1	 0
CLCF1	 0
CKM	 0
CKB	 0
CKAP4	 0
CIZ1	 0
CITED1	 0
CIAO1	 0
CHUK	 0
CHTF18	 0
CHST6	 0
CHST3	 0
CHST10	 0
CHRNG	 0
CHRNE	 0
CHRNB4	 0
CHRNB2	 0
CHRNB1	 0
CHRNA9	 0
CHRNA6	 0
CHRNA3	 0
CHRNA1	 0
CHRM5	 0
CHRM2	 0
CHRDL2	 0
CHRD	 0
CHPF	 0
CHN1	 0
CHML	 0
CHIT1	 0
CHID1	 0
CHIA	 0
CHI3L1	 0
CHGB	 0
CHEK2	 0
CHDH	 0
CHD1L	 0
CHD1	 0
CHCHD6	 0
CHAF1B	 0
CHAF1A	 0
CHADL	 0
CHAC1	 0
CH25H	 0
CH17-360D5.1	 0
CFLAR	 0
CFL1	 0
CFHR5	 0
CFHR4	 0
CFB	 0
CFAP99	 0
CFAP77	 0
CFAP70	 0
CFAP69	 0
CFAP58	 0
CFAP57	 0
CFAP53	 0
CFAP44	 0
CFAP221	 0
CFAP161	 0
CFAP157	 0
CES4A	 0
CES1	 0
CERS4	 0
CERS3	 0
CERKL	 0
CERCAM	 0
CER1	 0
CEP97	 0
CEP85	 0
CEP83	 0
CEP72	 0
CEP63	 0
CEP57	 0
CEP55	 0
CEP295NL	 0
CEP290	 0
CEP135	 0
CEP131	 0
CEP128	 0
CEP120	 0
CEP112	 0
CEP104	 0
CENPT	 0
CENPN	 0
CENPE	 0
CENPB	 0
CEMIP	 0
CELF5	 0
CELF2	 0
CELF1	 0
CELA3B	 0
CELA2B	 0
CECR5	 0
CEBPA	 0
CEACAM6	 0
CEACAM5	 0
CEACAM21	 0
CEACAM20	 0
CEACAM18	 0
CEACAM16	 0
CDS1	 0
CDKN2AIP	 0
CDKN2A	 0
CDKN1B	 0
CDKN1A	 0
CDKL2	 0
CDKAL1	 0
CDK9	 0
CDK6	 0
CDK5RAP3	 0
CDK5RAP2	 0
CDK5RAP1	 0
CDK5R2	 0
CDK5R1	 0
CDK4	 0
CDK20	 0
CDK19	 0
CDK17	 0
CDK15	 0
CDK13	 0
CDK10	 0
CDIPT	 0
CDHR5	 0
CDHR1	 0
CDH7	 0
CDH5	 0
CDH16	 0
CDH15	 0
CDCP2	 0
CDCP1	 0
CDCA7L	 0
CDC5L	 0
CDC45	 0
CDC42EP4	 0
CDC40	 0
CDC37L1	 0
CDC25B	 0
CDC25A	 0
CDC20B	 0
CDC20	 0
CDC14B	 0
CDAN1	 0
CDADC1	 0
CD99	 0
CD96	 0
CD93	 0
CD9	 0
CD82	 0
CD81	 0
CD74	 0
CD59	 0
CD55	 0
CD47	 0
CD46	 0
CD44	 0
CD40LG	 0
CD40	 0
CD4	 0
CD3E	 0
CD33	 0
CD300LG	 0
CD300LF	 0
CD300C	 0
CD2AP	 0
CD276	 0
CD274	 0
CD248	 0
CD247	 0
CD244	 0
CD226	 0
CD22	 0
CD209	 0
CD207	 0
CD1D	 0
CD1B	 0
CD19	 0
CD180	 0
CD151	 0
CD14	 0
CCZ1	 0
CCT8L2	 0
CCT7	 0
CCT5	 0
CCT4	 0
CCT3	 0
CCRL2	 0
CCR1	 0
CCNT2	 0
CCNK	 0
CCNI2	 0
CCNH	 0
CCNF	 0
CCNDBP1	 0
CCND3	 0
CCNB3	 0
CCKAR	 0
CCIN	 0
CCDC97	 0
CCDC93	 0
CCDC9	 0
CCDC87	 0
CCDC85C	 0
CCDC85A	 0
CCDC8	 0
CCDC74A	 0
CCDC73	 0
CCDC7	 0
CCDC65	 0
CCDC64	 0
CCDC62	 0
CCDC60	 0
CCDC57	 0
CCDC54	 0
CCDC33	 0
CCDC30	 0
CCDC3	 0
CCDC28B	 0
CCDC27	 0
CCDC191	 0
CCDC190	 0
CCDC186	 0
CCDC185	 0
CCDC183	 0
CCDC18	 0
CCDC170	 0
CCDC17	 0
CCDC159	 0
CCDC158	 0
CCDC157	 0
CCDC155	 0
CCDC154	 0
CCDC15	 0
CCDC149	 0
CCDC148	 0
CCDC144NL	 0
CCDC142	 0
CCDC14	 0
CCDC138	 0
CCDC137	 0
CCDC136	 0
CCDC134	 0
CCDC130	 0
CCDC13	 0
CCDC110	 0
CCDC109B	 0
CCDC105	 0
CCBL2	 0
CCBE1	 0
CC2D2A	 0
CBX4	 0
CBX2	 0
CBS	 0
CBR1	 0
CBLN2	 0
CBLB	 0
CBFA2T3	 0
CBFA2T2	 0
CBARP	 0
CATSPERG	 0
CATSPERD	 0
CATSPERB	 0
CATSPER4	 0
CATSPER2	 0
CATSPER1	 0
CATIP	 0
CAT	 0
CAST	 0
CASS4	 0
CASP8	 0
CASP7	 0
CASP10	 0
CASK	 0
CASD1	 0
CASC5	 0
CASC1	 0
CARS2	 0
CARM1	 0
CARKD	 0
CARHSP1	 0
CARF	 0
CARD9	 0
CARD6	 0
CARD10	 0
CAPSL	 0
CAPNS1	 0
CAPN9	 0
CAPN7	 0
CAPN6	 0
CAPN3	 0
CAPN11	 0
CAPN10	 0
CAPN1	 0
CAP1	 0
CANX	 0
CANT1	 0
CAMSAP2	 0
CAMLG	 0
CAMKV	 0
CAMKMT	 0
CAMKK2	 0
CAMKK1	 0
CAMK2D	 0
CAMK2B	 0
CAMK1G	 0
CALR	 0
CALN1	 0
CALHM2	 0
CALD1	 0
CALCOCO2	 0
CALCOCO1	 0
CALCA	 0
CADM2	 0
CACUL1	 0
CACNG5	 0
CACNG2	 0
CACNB4	 0
CACNB3	 0
CACNA2D2	 0
CACFD1	 0
CABYR	 0
CABP2	 0
CA9	 0
CA6	 0
CA5A	 0
CA4	 0
CA12	 0
C9orf91	 0
C9orf84	 0
C9orf72	 0
C9orf64	 0
C9orf43	 0
C9orf3	 0
C9orf172	 0
C9orf152	 0
C9orf131	 0
C9orf114	 0
C8orf74	 0
C8orf48	 0
C8orf34	 0
C8B	 0
C7orf72	 0
C7orf43	 0
C7orf25	 0
C6orf15	 0
C6orf132	 0
C6orf118	 0
C6	 0
C5orf60	 0
C5orf34	 0
C5AR2	 0
C4orf51	 0
C4orf47	 0
C4B	 0
C3orf67	 0
C3orf58	 0
C3orf20	 0
C3AR1	 0
C2orf78	 0
C2orf73	 0
C2CD4C	 0
C22orf42	 0
C22orf39	 0
C21orf58	 0
C21orf33	 0
C21orf2	 0
C20orf96	 0
C20orf27	 0
C20orf195	 0
C1orf94	 0
C1orf27	 0
C1orf228	 0
C1orf198	 0
C1orf174	 0
C1orf168	 0
C1orf167	 0
C1orf159	 0
C1orf131	 0
C1orf127	 0
C1orf111	 0
C1orf106	 0
C1S	 0
C1QTNF9B	 0
C1QTNF8	 0
C1QTNF7	 0
C1QTNF6	 0
C1QTNF2	 0
C1QB	 0
C1QA	 0
C19orf54	 0
C19orf47	 0
C19orf44	 0
C18orf54	 0
C17orf77	 0
C17orf53	 0
C17orf47	 0
C16orf90	 0
C16orf89	 0
C16orf82	 0
C16orf72	 0
C16orf71	 0
C16orf46	 0
C15orf59	 0
C15orf52	 0
C15orf38-AP3S2	 0
C14orf93	 0
C14orf37	 0
C14orf28	 0
C14orf180	 0
C12orf65	 0
C12orf50	 0
C12orf49	 0
C12orf10	 0
C11orf96	 0
C11orf95	 0
C11orf84	 0
C11orf63	 0
C11orf53	 0
C11orf49	 0
C11orf40	 0
C11orf24	 0
C10orf90	 0
C10orf71	 0
C10orf62	 0
C10orf12	 0
BZW2	 0
BZW1	 0
BYSL	 0
BVES	 0
BUD13	 0
BUB1B	 0
BTNL9	 0
BTNL3	 0
BTN3A3	 0
BTN3A1	 0
BTN2A2	 0
BTN2A1	 0
BTN1A1	 0
BTD	 0
BTBD7	 0
BTBD6	 0
BTBD3	 0
BTBD2	 0
BTBD16	 0
BSX	 0
BST1	 0
BSPRY	 0
BSND	 0
BSG	 0
BRS3	 0
BRPF3	 0
BRF2	 0
BRDT	 0
BRD8	 0
BRAT1	 0
BRAP	 0
BPIFB6	 0
BPIFB2	 0
BPHL	 0
BORA	 0
BOLA1	 0
BMPR2	 0
BMPR1B	 0
BMPR1A	 0
BMP8B	 0
BMP8A	 0
BMP6	 0
BMP5	 0
BMP2K	 0
BLK	 0
BIN3	 0
BIN1	 0
BID	 0
BICC1	 0
BHLHE41	 0
BHLHE40	 0
BHLHE22	 0
BFSP2	 0
BFSP1	 0
BEST2	 0
BEST1	 0
BEND7	 0
BEND6	 0
BEND5	 0
BEND4	 0
BEGAIN	 0
BDKRB2	 0
BDKRB1	 0
BDH1	 0
BCO2	 0
BCL7A	 0
BCL3	 0
BCKDK	 0
BCKDHB	 0
BCHE	 0
BCAT1	 0
BCAS3	 0
BCAS1	 0
BCAN	 0
BCAM	 0
BBX	 0
BBS2	 0
BBS12	 0
BBS10	 0
BBS1	 0
BASP1	 0
BARHL2	 0
BARHL1	 0
BARD1	 0
BANK1	 0
BANF1	 0
BAIAP2L2	 0
BAIAP2	 0
BAHD1	 0
BACH1	 0
BACE2	 0
BACE1	 0
BABAM1	 0
BAAT	 0
B4GALT7	 0
B4GALT6	 0
B4GALT5	 0
B4GALT2	 0
B3GNTL1	 0
B3GNT7	 0
B3GNT3	 0
B3GNT2	 0
B3GAT3	 0
B3GALT4	 0
B3GALT2	 0
B3GALT1	 0
AZGP1	 0
AXL	 0
AXIN1	 0
AXDND1	 0
AVL9	 0
AURKC	 0
ATXN7L2	 0
ATXN1L	 0
ATRNL1	 0
ATRIP	 0
ATP8A1	 0
ATP6V1H	 0
ATP6V1E2	 0
ATP6V1C2	 0
ATP6V1C1	 0
ATP6V1B2	 0
ATP6V1B1	 0
ATP6V0D2	 0
ATP6V0A2	 0
ATP6AP1L	 0
ATP5D	 0
ATP5A1	 0
ATP4B	 0
ATP2C2	 0
ATP2C1	 0
ATP2B1	 0
ATP2A1	 0
ATP1B1	 0
ATP11B	 0
ATOH8	 0
ATMIN	 0
ATL3	 0
ATL1	 0
ATIC	 0
ATHL1	 0
ATG4D	 0
ATG4B	 0
ATG16L2	 0
ATG16L1	 0
ATF7IP2	 0
ATF6B	 0
ATF6	 0
ATF4	 0
ATAT1	 0
ATAD3C	 0
ATAD3B	 0
ATAD3A	 0
ASTL	 0
ASS1	 0
ASPSCR1	 0
ASPRV1	 0
ASPN	 0
ASPHD1	 0
ASPG	 0
ASNSD1	 0
ASNS	 0
ASNA1	 0
ASMTL	 0
ASMT	 0
ASL	 0
ASIC5	 0
ASIC4	 0
ASIC3	 0
ASIC2	 0
ASIC1	 0
ASH2L	 0
ASGR2	 0
ASCL1	 0
ASB7	 0
ASB6	 0
ASB2	 0
ASB18	 0
ASB16	 0
ASB15	 0
ASB13	 0
ASB12	 0
ASAP3	 0
ARSK	 0
ARSH	 0
ARSG	 0
ARSF	 0
ARSE	 0
ARSB	 0
ARSA	 0
ARRDC1	 0
ARPP21	 0
ARPC1B	 0
ARPC1A	 0
ARNT	 0
ARMCX4	 0
ARMCX1	 0
ARMC9	 0
ARMC8	 0
ARMC4	 0
ARMC3	 0
ARMC2	 0
ARID4B	 0
ARID3C	 0
ARID3A	 0
ARHGEF6	 0
ARHGEF38	 0
ARHGEF33	 0
ARHGEF25	 0
ARHGEF2	 0
ARHGEF15	 0
ARHGEF12	 0
ARHGEF1	 0
ARHGAP8	 0
ARHGAP5	 0
ARHGAP44	 0
ARHGAP40	 0
ARHGAP36	 0
ARHGAP31	 0
ARHGAP30	 0
ARHGAP29	 0
ARHGAP27	 0
ARHGAP26	 0
ARHGAP17	 0
ARHGAP11A	 0
ARHGAP10	 0
ARHGAP1	 0
ARG2	 0
ARG1	 0
ARFGAP2	 0
ARFGAP1	 0
ARF1	 0
ARCN1	 0
ARC	 0
AQR	 0
AQP8	 0
AQP4	 0
AQP2	 0
AQP12B	 0
AQP11	 0
AQP1	 0
APPL2	 0
APPL1	 0
APOL6	 0
APOL1	 0
APOH	 0
APOBEC3A_B	 0
APOA4	 0
APOA1BP	 0
APMAP	 0
APLP2	 0
APLNR	 0
APH1B	 0
APEX1	 0
APEH	 0
APCDD1L	 0
APCDD1	 0
APBB1IP	 0
APBB1	 0
APBA3	 0
APAF1	 0
AP5M1	 0
AP5B1	 0
AP4M1	 0
AP4B1	 0
AP3M1	 0
AP2M1	 0
AP2B1	 0
AP2A2	 0
AP1M2	 0
AP1G2	 0
AP1G1	 0
AOX1	 0
AOC2	 0
AOAH	 0
ANXA7	 0
ANXA3	 0
ANXA13	 0
ANXA11	 0
ANXA1	 0
ANOS1	 0
ANO9	 0
ANO4	 0
ANO3	 0
ANO10	 0
ANKUB1	 0
ANKS6	 0
ANKS3	 0
ANKRD65	 0
ANKRD62	 0
ANKRD6	 0
ANKRD54	 0
ANKRD52	 0
ANKRD46	 0
ANKRD44	 0
ANKRD42	 0
ANKRD34C	 0
ANKRD34B	 0
ANKRD34A	 0
ANKRD33B	 0
ANKRD33	 0
ANKRD18B	 0
ANKRD18A	 0
ANKRD13D	 0
ANKRD13C	 0
ANKRD13B	 0
ANKRD13A	 0
ANKRD10	 0
ANKLE2	 0
ANKLE1	 0
ANKIB1	 0
ANKHD1	 0
ANKH	 0
ANKDD1A	 0
ANKAR	 0
ANGPTL2	 0
ANGPTL1	 0
ANGPT2	 0
ANGPT1	 0
ANGEL1	 0
ANAPC7	 0
ANAPC5	 0
ANAPC2	 0
ANAPC16	 0
AMZ1	 0
AMY2B	 0
AMT	 0
AMPD3	 0
AMPD1	 0
AMHR2	 0
AMH	 0
AMFR	 0
AMER1	 0
AMDHD2	 0
ALS2CR12	 0
ALPPL2	 0
ALPP	 0
ALPL	 0
ALPI	 0
ALOX5	 0
ALOX12B	 0
ALOX12	 0
ALKBH8	 0
ALG9	 0
ALG6	 0
ALG5	 0
ALG3	 0
ALG1L2	 0
ALG14	 0
ALG12	 0
ALG11	 0
ALG10B	 0
ALDOB	 0
ALDOA	 0
ALDH9A1	 0
ALDH8A1	 0
ALDH7A1	 0
ALDH3B2	 0
ALDH3A1	 0
ALDH2	 0
ALDH1A2	 0
ALDH1A1	 0
ALCAM	 0
ALAS2	 0
ALAD	 0
AKT3	 0
AKT1S1	 0
AKT1	 0
AKR7A3	 0
AKR7A2	 0
AKR1C2	 0
AKR1B15	 0
AKR1B1	 0
AKNAD1	 0
AKAP3	 0
AKAP2	 0
AKAP11	 0
AKAP10	 0
AKAP1	 0
AJAP1	 0
AIRE	 0
AIPL1	 0
AIM1L	 0
AIM1	 0
AIFM3	 0
AIFM2	 0
AIFM1	 0
AHRR	 0
AHR	 0
AHNAK2	 0
AHI1	 0
AHCY	 0
AGXT2	 0
AGTPBP1	 0
AGT	 0
AGRP	 0
AGPS	 0
AGPAT4	 0
AGPAT3	 0
AGO3	 0
AGMO	 0
AGMAT	 0
AGGF1	 0
AGFG2	 0
AGBL3	 0
AGBL2	 0
AGBL1	 0
AGAP6	 0
AGAP11	 0
AGA	 0
AFP	 0
AFG3L2	 0
AFF4	 0
AFAP1L1	 0
AFAP1	 0
ADTRP	 0
ADSSL1	 0
ADRM1	 0
ADRBK2	 0
ADRBK1	 0
ADRB3	 0
ADRB2	 0
ADRB1	 0
ADRA2B	 0
ADRA2A	 0
ADRA1D	 0
ADRA1B	 0
ADPRM	 0
ADPRHL2	 0
ADPRHL1	 0
ADPRH	 0
ADPGK	 0
ADORA2B	 0
ADORA2A	 0
ADORA1	 0
ADNP2	 0
ADM2	 0
ADH1A	 0
ADGRL4	 0
ADGRG6	 0
ADGRG1	 0
ADGRF4	 0
ADGRF2	 0
ADGRF1	 0
ADGRE2	 0
ADGB	 0
ADD1	 0
ADCY10	 0
ADCK5	 0
ADCK2	 0
ADCK1	 0
ADAT3	 0
ADAT1	 0
ADARB2	 0
ADAR	 0
ADAP1	 0
ADAMTSL5	 0
ADAMTSL2	 0
ADAMTS6	 0
ADAMTS4	 0
ADAMTS13	 0
ADAM8	 0
ADAM33	 0
ADAM32	 0
ADAM30	 0
ADAM20	 0
ADAM2	 0
ADAM19	 0
ADAM17	 0
ADAM15	 0
ADAM12	 0
ADAM11	 0
ADA	 0
ACY3	 0
ACY1	 0
ACVRL1	 0
ACVR2B	 0
ACVR1C	 0
ACVR1B	 0
ACVR1	 0
ACTRT3	 0
ACTR8	 0
ACTR6	 0
ACTR5	 0
ACTR3C	 0
ACTR1B	 0
ACTN4	 0
ACTN1	 0
ACTL8	 0
ACTL7B	 0
ACTL7A	 0
ACTC1	 0
ACTB	 0
ACTA1	 0
ACSS1	 0
ACSM5	 0
ACSM4	 0
ACSM3	 0
ACSL6	 0
ACSL5	 0
ACSL3	 0
ACSF3	 0
ACSF2	 0
ACRC	 0
ACRBP	 0
ACR	 0
ACPP	 0
ACP7	 0
ACOX3	 0
ACOT7	 0
ACOT4	 0
ACOT2	 0
ACO1	 0
ACLY	 0
ACKR4	 0
ACKR3	 0
ACER1	 0
ACE2	 0
ACD	 0
ACCSL	 0
ACCS	 0
ACAT1	 0
ACAP2	 0
ACAP1	 0
ACADVL	 0
ACADS	 0
ACAD11	 0
ACAA1	 0
ABTB1	 0
ABLIM2	 0
ABLIM1	 0
ABI2	 0
ABHD8	 0
ABHD4	 0
ABHD16B	 0
ABHD10	 0
ABCG5	 0
ABCG4	 0
ABCG2	 0
ABCF2	 0
ABCD4	 0
ABCD3	 0
ABCD2	 0
ABCC9	 0
ABCC10	 0
ABCB7	 0
ABCB4	 0
ABCB10	 0
ABCA6	 0
ABCA10	 0
ABAT	 0
AATF	 0
AARS	 0
AARD	 0
AAMP	 0
AAK1	 0
AADACL4	 0
A4GNT	 0
A1BG	 0
